"TUMBOL_ID","TUMBOL_NAME","AMPHUR_ID","AMPHUR_NAME","PROVINCE_ID","PROVINCE_NAME","TOTAL_POPULATION","TESABAN_FLAG","TNAME","MAP_TUMBOL_ID"
"450522","ราชธานี","4505","ธวัชบุรี","45","ร้อยเอ็ด",2778,0,"ราชธานี","450522"
"450601","พนมไพร","4506","พนมไพร","45","ร้อยเอ็ด",6763,0,"พนมไพร","450601"
"450703","นาอุดม","4507","โพนทอง","45","ร้อยเอ็ด",4891,0,"นาอุดม","450703"
"451001","กลาง","4510","เสลภูมิ","45","ร้อยเอ็ด",4420,0,"กลาง","451001"
"451201","หนองผือ","4512","เมืองสรวง","45","ร้อยเอ็ด",2642,0,"หนองผือ","451201"
"451409","ขี้เหล็ก","4514","อาจสามารถ","45","ร้อยเอ็ด",2153,0,"ขี้เหล็ก","451409"
"451704","จังหาร","4517","จังหาร","45","ร้อยเอ็ด",5285,0,"จังหาร","451704"
"451708","แสนชาติ","4517","จังหาร","45","ร้อยเอ็ด",2617,0,"แสนชาติ","451708"
"460105","ลำปาว","4601","เมืองกาฬสินธุ์","46","กาฬสินธุ์",4620,0,"ลำปาว","460105"
"460506","กุดหว้า","4605","กุฉินารายณ์","46","กาฬสินธุ์",7989,0,"กุดหว้า","460506"
"460510","นาโก","4605","กุฉินารายณ์","46","กาฬสินธุ์",3613,0,"นาโก","460510"
"460709","ดอนสมบูรณ์","4607","ยางตลาด","46","กาฬสินธุ์",7154,0,"ดอนสมบูรณ์","460709"
"460715","หนองตอกแป้น","4607","ยางตลาด","46","กาฬสินธุ์",2600,0,"หนองตอกแป้น","460715"
"461001","ทุ่งคลอง","4610","คำม่วง","46","กาฬสินธุ์",6275,0,"ทุ่งคลอง","461001"
"461002","โพน","4610","คำม่วง","46","กาฬสินธุ์",5007,0,"โพน","461002"
"461005","ดินจี่","4610","คำม่วง","46","กาฬสินธุ์",5931,0,"ดินจี่","461005"
"461209","หนองหิน","4612","หนองกุงศรี","46","กาฬสินธุ์",3442,0,"หนองหิน","461209"
"461504","หนองช้าง","4615","สามชัย","46","กาฬสินธุ์",4171,0,"หนองช้าง","461504"
"461804","โนนศิลาเลิง","4618","ฆ้องชัย","46","กาฬสินธุ์",3354,0,"โนนศิลาเลิง","461804"
"470403","พอกน้อย","4704","พรรณานิคม","47","สกลนคร",6051,0,"พอกน้อย","470403"
"470406","ช้างมิ่ง","4704","พรรณานิคม","47","สกลนคร",6073,0,"ช้างมิ่ง","470406"
"500111","หนองหอย","5001","เมืองเชียงใหม่","50","เชียงใหม่",2783,0,"หนองหอย","500111"
"500113","หนองป่าครั่ง","5001","เมืองเชียงใหม่","50","เชียงใหม่",3547,0,"หนองป่าครั่ง","500113"
"500407","ทุ่งข้าวพวง","5004","เชียงดาว","50","เชียงใหม่",3400,0,"ทุ่งข้าวพวง","500407"
"500514","เทพเสด็จ","5005","ดอยสะเก็ด","50","เชียงใหม่",1298,0,"เทพเสด็จ","500514"
"500602","แม่แตง","5006","แม่แตง","50","เชียงใหม่",2941,0,"แม่แตง","500602"
"500607","บ้านเป้า","5006","แม่แตง","50","เชียงใหม่",2803,0,"บ้านเป้า","500607"
"500702","ริมเหนือ","5007","แม่ริม","50","เชียงใหม่",2757,0,"ริมเหนือ","500702"
"500912","โป่งน้ำร้อน","5009","ฝาง","50","เชียงใหม่",3198,0,"โป่งน้ำร้อน","500912"
"501106","บ้านโป่ง","5011","พร้าว","50","เชียงใหม่",2551,0,"บ้านโป่ง","501106"
"501210","ทุ่งต้อม","5012","สันป่าตอง","50","เชียงใหม่",5191,0,"ทุ่งต้อม","501210"
"501401","สันทรายหลวง","5014","สันทราย","50","เชียงใหม่",3541,0,"สันทรายหลวง","501401"
"501409","แม่แฝก","5014","สันทราย","50","เชียงใหม่",6670,0,"แม่แฝก","501409"
"501604","บ่อหลวง","5016","ฮอด","50","เชียงใหม่",9172,0,"บ่อหลวง","501604"
"501701","ดอยเต่า","5017","ดอยเต่า","50","เชียงใหม่",5440,0,"ดอยเต่า","501701"
"501803","แม่ตื่น","5018","อมก๋อย","50","เชียงใหม่",6590,0,"แม่ตื่น","501803"
"501806","นาเกียน","5018","อมก๋อย","50","เชียงใหม่",6524,0,"นาเกียน","501806"
"502301","ออนเหนือ","5023","แม่ออน","50","เชียงใหม่",2605,0,"ออนเหนือ","502301"
"502503","แจ่มหลวง","5025","กัลยาณิวัฒนา","50","เชียงใหม่",3061,0,"แจ่มหลวง","502503"
"510106","ริมปิง","5101","เมืองลำพูน","51","ลำพูน",4899,0,"ริมปิง","510106"
"510107","ต้นธง","5101","เมืองลำพูน","51","ลำพูน",9387,0,"ต้นธง","510107"
"510116","ศรีบัวบาน","5101","เมืองลำพูน","51","ลำพูน",5997,0,"ศรีบัวบาน","510116"
"510205","ทาทุ่งหลวง","5102","แม่ทา","51","ลำพูน",3245,0,"ทาทุ่งหลวง","510205"
"520106","ชมพู","5201","เมืองลำปาง","52","ลำปาง",9888,0,"ชมพู","520106"
"520111","พิชัย","5201","เมืองลำปาง","52","ลำปาง",10394,0,"พิชัย","520111"
"520201","บ้านดง","5202","แม่เมาะ","52","ลำปาง",3860,0,"บ้านดง","520201"
"520204","แม่เมาะ","5202","แม่เมาะ","52","ลำปาง",10989,0,"แม่เมาะ","520204"
"520301","ลำปางหลวง","5203","เกาะคา","52","ลำปาง",7489,0,"ลำปางหลวง","520301"
"520303","ไหล่หิน","5203","เกาะคา","52","ลำปาง",3878,0,"ไหล่หิน","520303"
"520804","แม่มอก","5208","เถิน","52","ลำปาง",3574,0,"แม่มอก","520804"
"520805","เวียงมอก","5208","เถิน","52","ลำปาง",6938,0,"เวียงมอก","520805"
"521003","ป่าต้น","5210","แม่ทะ","52","ลำปาง",4978,0,"ป่าต้น","521003"
"540105","ทุ่งโฮ้ง","5401","เมืองแพร่","54","แพร่",3703,0,"ทุ่งโฮ้ง","540105"
"540401","สูงเม่น","5404","สูงเม่น","54","แพร่",6184,0,"สูงเม่น","540401"
"540503","ไทรย้อย","5405","เด่นชัย","54","แพร่",4571,0,"ไทรย้อย","540503"
"540601","บ้านหนุน","5406","สอง","54","แพร่",4968,0,"บ้านหนุน","540601"
"540607","แดนชุมพล","5406","สอง","54","แพร่",1574,0,"แดนชุมพล","540607"
"540702","สรอย","5407","วังชิ้น","54","แพร่",3491,0,"สรอย","540702"
"550511","ภูคา","5505","ปัว","55","น่าน",4023,0,"ภูคา","550511"
"550609","ท่าวังผา","5506","ท่าวังผา","55","น่าน",3240,0,"ท่าวังผา","550609"
"550610","ผาทอง","5506","ท่าวังผา","55","น่าน",2710,0,"ผาทอง","550610"
"550701","กลางเวียง","5507","เวียงสา","55","น่าน",7139,0,"กลางเวียง","550701"
