PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,tumbol_ID,amenity,name,name_th,layer
31,5,2,บุรีรัมย์,BURI RAM,หนองกี่,NONG KI,เย้ยปราสาท,YOEI PRASAT,3105,310502,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านขามน้อย,,clinic
31,5,3,บุรีรัมย์,BURI RAM,หนองกี่,NONG KI,เมืองไผ่,MUEANG PHAI,3105,310503,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านขามใหญ่,,clinic
30,22,5,นครราชสีมา,NAKHON RATCHASIMA,หนองบุญมาก,NONG BUN MAK,แหลมทอง,LAEM THONG,3022,302205,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล หนองหัวแรด,,clinic
31,14,7,บุรีรัมย์,BURI RAM,หนองหงส์,NONG HONG,สระทอง,SA THONG,3114,311407,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล สระทอง,,clinic
31,10,11,บุรีรัมย์,BURI RAM,ลำปลายมาศ,LAM PLAI MAT,ผไทรินทร์,PHATHAI RIN,3110,311011,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านหนองมะคำ,,clinic
30,17,5,นครราชสีมา,NAKHON RATCHASIMA,ชุมพวง,CHUM PHUANG,ตลาดไทร,TALAT SAI,3017,301705,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ตลาดไทร,,clinic
31,10,12,บุรีรัมย์,BURI RAM,ลำปลายมาศ,LAM PLAI MAT,โคกล่าม,KHOK LAM,3110,311012,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โคกล่าม,,clinic
30,17,10,นครราชสีมา,NAKHON RATCHASIMA,ชุมพวง,CHUM PHUANG,โนนรัง,NON RANG,3017,301710,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โนนรัง,,clinic
30,17,10,นครราชสีมา,NAKHON RATCHASIMA,ชุมพวง,CHUM PHUANG,โนนรัง,NON RANG,3017,301710,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ปฏิรูป,,clinic
39,3,4,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,กุดดู่,KUT DU,3903,390304,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านกุดดู่,,clinic
39,3,5,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,บ้านค้อ,BAN KHO,3903,390305,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านค้อ,,clinic
39,3,9,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,นิคมพัฒนา,NIKHOM PHATTHANA,3903,390309,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล นิคมพัฒนา,,clinic
39,3,3,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,หนองเรือ,NONG RUEA,3903,390303,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล หนองเรือ,,clinic
39,3,6,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,โนนเมือง,NON MUEANG,3903,390306,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โนนเมือง,,clinic
39,3,3,หนองบัวลำภู,NONG BUA LAM PHU,โนนสัง,NON SANG,หนองเรือ,NONG RUEA,3903,390303,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านท่าลาด,,clinic
39,4,11,หนองบัวลำภู,NONG BUA LAM PHU,ศรีบุญเรือง,SI BUN RUEANG,ทรายทอง,SAI THONG,3904,390411,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านทรายมูล,,clinic
40,23,1,ขอนแก่น,KHON KAEN,หนองนาคำ,NONG NA KHAM,กุดธาตุ,KUT THAT,4023,402301,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล กุดธาตุ,,clinic
40,23,2,ขอนแก่น,KHON KAEN,หนองนาคำ,NONG NA KHAM,บ้านโคก,BAN KHOK,4023,402302,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านโคก,,clinic
40,23,3,ขอนแก่น,KHON KAEN,หนองนาคำ,NONG NA KHAM,ขนวน,KHANUAN,4023,402303,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านหนองกุง,,clinic
40,23,1,ขอนแก่น,KHON KAEN,หนองนาคำ,NONG NA KHAM,กุดธาตุ,KUT THAT,4023,402301,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านหนองแวง,,clinic
40,23,3,ขอนแก่น,KHON KAEN,หนองนาคำ,NONG NA KHAM,ขนวน,KHANUAN,4023,402303,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ขนวน,,clinic
40,16,16,ขอนแก่น,KHON KAEN,ภูเวียง,PHU WIANG,ดินดำ,DIN DAM,4016,401616,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ดินดำ,,clinic
40,16,16,ขอนแก่น,KHON KAEN,ภูเวียง,PHU WIANG,ดินดำ,DIN DAM,4016,401616,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านกุดดุก,,clinic
40,24,1,ขอนแก่น,KHON KAEN,บ้านแฮด,BAN HAET,บ้านแฮด,BAN HAET,4024,402401,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านแฮด,,clinic
40,10,11,ขอนแก่น,KHON KAEN,บ้านไผ่,BAN PHAI,ภูเหล็ก,PHU LEK,4010,401011,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ภูเหล็ก,,clinic
40,10,10,ขอนแก่น,KHON KAEN,บ้านไผ่,BAN PHAI,แคนเหนือ,KHAEN NUEA,4010,401010,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล แคนเหนือ,,clinic
40,10,9,ขอนแก่น,KHON KAEN,บ้านไผ่,BAN PHAI,บ้านลาน,BAN LAN,4010,401009,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านสร้างแป้น,,clinic
40,10,16,ขอนแก่น,KHON KAEN,บ้านไผ่,BAN PHAI,หนองน้ำใส,NONG NAM SAI,4010,401016,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล หนองน้ำใส,,clinic
40,10,16,ขอนแก่น,KHON KAEN,บ้านไผ่,BAN PHAI,หนองน้ำใส,NONG NAM SAI,4010,401016,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านนาโน,,clinic
40,25,3,ขอนแก่น,KHON KAEN,โนนศิลา,NON SILA,บ้านหัน,BAN HAN,4025,402503,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านหัน,,clinic
40,10,10,ขอนแก่น,KHON KAEN,บ้านไผ่,BAN PHAI,แคนเหนือ,KHAEN NUEA,4010,401010,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านวังยาว,,clinic
40,15,11,ขอนแก่น,KHON KAEN,หนองสองห้อง,NONG SONG HONG,วังหิน,WANG HIN,4015,401511,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล วังหิน,,clinic
40,8,4,ขอนแก่น,KHON KAEN,อุบลรัตน์,UBOLRATANA,นาคำ,NA KHAM,4008,400804,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล นาคำ,,clinic
40,12,8,ขอนแก่น,KHON KAEN,พล,PHON,โคกสง่า,KHOK SA-NGA,4012,401208,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โคกสง่า,,clinic
40,14,5,ขอนแก่น,KHON KAEN,แวงน้อย,WAENG NOI,ท่าวัด,THA WAT,4014,401405,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ท่าวัด,,clinic
40,14,4,ขอนแก่น,KHON KAEN,แวงน้อย,WAENG NOI,ละหานนา,LAHAN NA,4014,401404,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ละหานนา,,clinic
40,14,6,ขอนแก่น,KHON KAEN,แวงน้อย,WAENG NOI,ทางขวาง,THANG KHWANG,4014,401406,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ทางขวาง,,clinic
40,14,2,ขอนแก่น,KHON KAEN,แวงน้อย,WAENG NOI,ก้านเหลือง,KAN LUEANG,4014,401402,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ก้านเหลือง,,clinic
40,13,2,ขอนแก่น,KHON KAEN,แวงใหญ่,WAENG YAI,ใหม่นาเพียง,MAI NA PHIANG,4013,401302,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ใหม่นาเพียง,,clinic
40,13,2,ขอนแก่น,KHON KAEN,แวงใหญ่,WAENG YAI,ใหม่นาเพียง,MAI NA PHIANG,4013,401302,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านหนองแดง,,clinic
40,12,7,ขอนแก่น,KHON KAEN,พล,PHON,เพ็กใหญ่,PHEK YAI,4012,401207,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล หัวทุ่ง,,clinic
40,12,9,ขอนแก่น,KHON KAEN,พล,PHON,หนองแวงนางเบ้า,NONG WAENG NANG BAO,4012,401209,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านห้วยค้อ,,clinic
40,12,9,ขอนแก่น,KHON KAEN,พล,PHON,หนองแวงนางเบ้า,NONG WAENG NANG BAO,4012,401209,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านฮ่องหอย,,clinic
40,25,1,ขอนแก่น,KHON KAEN,โนนศิลา,NON SILA,โนนศิลา,NON SILA,4025,402501,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โนนศิลา,,clinic
40,25,5,ขอนแก่น,KHON KAEN,โนนศิลา,NON SILA,โนนแดง,NON DAENG,4025,402505,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โนนแดง,,clinic
30,1,13,นครราชสีมา,NAKHON RATCHASIMA,เมืองนครราชสีมา,MUEANG NAKHON RATCHASIMA,บ้านใหม่,BAN MAI,3001,300113,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
40,18,3,ขอนแก่น,KHON KAEN,ชนบท,CHONNABOT,วังแสง,WANG SAENG,4018,401803,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล วังแสง,,clinic
40,18,3,ขอนแก่น,KHON KAEN,ชนบท,CHONNABOT,วังแสง,WANG SAENG,4018,401803,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านโนนข่า,,clinic
40,13,1,ขอนแก่น,KHON KAEN,แวงใหญ่,WAENG YAI,คอนฉิม,KHON CHIM,4013,401301,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล คอนฉิม,,clinic
40,14,3,ขอนแก่น,KHON KAEN,แวงน้อย,WAENG NOI,ท่านางแนว,THA NANG NAEO,4014,401403,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ท่านางแนว,,clinic
40,13,3,ขอนแก่น,KHON KAEN,แวงใหญ่,WAENG YAI,โนนทอง,NON THONG,4013,401303,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โนนทอง,,clinic
40,13,5,ขอนแก่น,KHON KAEN,แวงใหญ่,WAENG YAI,โนนสะอาด,NON SA-AT,4013,401305,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล โนนสะอาด,,clinic
44,4,5,มหาสารคาม,MAHA SARAKHAM,กันทรวิชัย,KANTHARAWICHAI,นาสีนวน,NA SI NUAN,4404,440405,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล นาสีนวน,,clinic
44,4,8,มหาสารคาม,MAHA SARAKHAM,กันทรวิชัย,KANTHARAWICHAI,ศรีสุข,SI SUK,4404,440408,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ศรีสุข,,clinic
44,5,3,มหาสารคาม,MAHA SARAKHAM,เชียงยืน,CHIANG YUEN,หนองซอน,NONG SON,4405,440503,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล หนองซอน,,clinic
